#Insert size (bp)	insert size
762.0	1145.0
763.0	1164.0
764.0	1160.0
765.0	1149.0
766.0	1091.0
767.0	1122.0
768.0	1053.0
769.0	1041.0
770.0	1125.0
771.0	1124.0
772.0	1101.0
773.0	1064.0
774.0	1043.0
775.0	1109.0
776.0	1053.0
777.0	1095.0
778.0	1056.0
779.0	1085.0
780.0	1118.0
781.0	1025.0
782.0	1029.0
783.0	983.0
784.0	1060.0
785.0	1014.0
786.0	1053.0
787.0	1015.0
788.0	1041.0
789.0	961.0
790.0	1023.0
791.0	1019.0
792.0	1003.0
793.0	1022.0
794.0	946.0
795.0	922.0
796.0	876.0
797.0	874.0
798.0	925.0
799.0	857.0
800.0	899.0
801.0	900.0
802.0	906.0
803.0	887.0
804.0	885.0
805.0	832.0
806.0	886.0
807.0	884.0
808.0	936.0
809.0	888.0
810.0	852.0
811.0	871.0
812.0	841.0
813.0	889.0
814.0	884.0
815.0	898.0
816.0	849.0
817.0	810.0
818.0	836.0
819.0	865.0
820.0	861.0
821.0	873.0
822.0	852.0
823.0	907.0
824.0	831.0
825.0	825.0
826.0	843.0
827.0	881.0
828.0	860.0
829.0	836.0
830.0	830.0
831.0	856.0
832.0	845.0
833.0	852.0
834.0	796.0
835.0	828.0
836.0	874.0
837.0	807.0
838.0	866.0
839.0	827.0
840.0	823.0
841.0	819.0
842.0	862.0
843.0	848.0
844.0	866.0
845.0	812.0
846.0	874.0
847.0	786.0
848.0	740.0
849.0	685.0
850.0	741.0
851.0	746.0
852.0	742.0
853.0	722.0
854.0	688.0
855.0	677.0
856.0	701.0
857.0	675.0
858.0	667.0
859.0	712.0
860.0	693.0
861.0	678.0
862.0	729.0
863.0	716.0
864.0	666.0
865.0	727.0
866.0	714.0
867.0	667.0
868.0	677.0
869.0	695.0
870.0	708.0
871.0	668.0
872.0	681.0
873.0	670.0
874.0	679.0
875.0	717.0
876.0	666.0
877.0	674.0
878.0	713.0
879.0	674.0
880.0	665.0
881.0	642.0
882.0	658.0
883.0	688.0
884.0	675.0
885.0	676.0
886.0	662.0
887.0	615.0
888.0	693.0
889.0	679.0
890.0	668.0
891.0	685.0
892.0	662.0
893.0	688.0
894.0	674.0
895.0	645.0
896.0	628.0
897.0	591.0
898.0	569.0
899.0	558.0
900.0	572.0
901.0	558.0
902.0	587.0
903.0	571.0
904.0	586.0
905.0	622.0
906.0	530.0
907.0	516.0
908.0	556.0
909.0	535.0
910.0	589.0
911.0	539.0
912.0	557.0
913.0	591.0
914.0	579.0
915.0	518.0
916.0	574.0
917.0	535.0
918.0	576.0
919.0	543.0
920.0	568.0
921.0	559.0
922.0	555.0
923.0	543.0
924.0	535.0
925.0	580.0
926.0	568.0
927.0	511.0
928.0	510.0
929.0	499.0
930.0	522.0
931.0	511.0
932.0	527.0
933.0	515.0
934.0	524.0
935.0	482.0
936.0	543.0
937.0	499.0
938.0	535.0
939.0	505.0
940.0	521.0
941.0	498.0
942.0	436.0
943.0	441.0
944.0	487.0
945.0	435.0
946.0	482.0
947.0	458.0
948.0	420.0
